v8-version,8,6,395,17,-node.25,0
code-creation,Eval,11,100873,0x297c4d078076,210, node:internal/process/esm_loader:1:1,0x297c4d077cf8,~
code-creation,Eval,11,101228,0x297c4d078d4e,5, node:internal/modules/esm/loader:1:1,0x297c4d078a78,~
code-creation,Eval,11,101243,0x297c4d079396,453, node:internal/modules/esm/loader:1:1,0x297c4d078cb8,~
code-creation,Eval,11,101347,0x297c4d07a1f6,5, node:internal/modules/esm/module_map:1:1,0x297c4d07a050,~
code-creation,Eval,11,101361,0x297c4d07a61e,157, node:internal/modules/esm/module_map:1:1,0x297c4d07a160,~
code-creation,Eval,11,101494,0x297c4d07aef6,5, node:internal/modules/esm/module_job:1:1,0x297c4d07ac60,~
code-creation,Eval,11,101508,0x297c4d07b31e,277, node:internal/modules/esm/module_job:1:1,0x297c4d07ae60,~
StoreIC,0x297c1b97de35,101806,94,5,X,X,0x000000000000,get,,
code-creation,Eval,11,102306,0x297c4d07db8e,5, node:internal/modules/esm/resolve:1:1,0x297c4d07d4a8,~
code-creation,Eval,11,102321,0x297c4d07ea36,1033, node:internal/modules/esm/resolve:1:1,0x297c4d07daf8,~
StoreIC,0x297c4d07ee05,102464,909,3,X,X,0x000000000000,DEFAULT_CONDITIONS,,
StoreIC,0x297c4d07ee0b,102477,910,3,X,X,0x000000000000,defaultResolve,,
StoreIC,0x297c4d07ee11,102489,911,3,X,X,0x000000000000,encodedSepRegEx,,
StoreIC,0x297c4d07ee17,102500,912,3,X,X,0x000000000000,getPackageType,,
StoreIC,0x297c4d07ee1d,102511,913,3,X,X,0x000000000000,packageExportsResolve,,
StoreIC,0x297c4d07ee23,102522,914,3,X,X,0x000000000000,packageImportsResolve,,
code-creation,Eval,11,102606,0x297c0e5c5406,5, node:internal/modules/esm/get_format:1:1,0x297c0e5c51d0,~
code-creation,Eval,11,102628,0x297c0e5c56c6,281, node:internal/modules/esm/get_format:1:1,0x297c0e5c5370,~
StoreIC,0x297c0e5c57c7,102676,80,3,X,X,0x000000000000,defaultGetFormat,,
StoreIC,0x297c0e5c57cd,102689,81,3,X,X,0x000000000000,extensionFormatMap,,
StoreIC,0x297c0e5c57d3,102700,82,3,X,X,0x000000000000,legacyExtensionFormatMap,,
code-creation,Eval,11,102760,0x297c0e5c62d6,5, node:internal/modules/esm/get_source:1:1,0x297c0e5c60f0,~
code-creation,Eval,11,102774,0x297c0e5c644e,176, node:internal/modules/esm/get_source:1:1,0x297c0e5c6240,~
code-creation,Eval,11,103188,0x297c0e5c74de,5, node:internal/fs/promises:1:1,0x297c0e5c6df8,~
code-creation,Eval,11,103202,0x297c0e5c999e,1471, node:internal/fs/promises:1:1,0x297c0e5c7448,~
code-creation,Eval,11,103213,0x297c0e5ca276,29,<instance_members_initializer> node:internal/fs/promises:177:3,0x297c0e5c88d8,~
code-creation,Eval,11,103475,0x297c0e5cc94e,5, node:internal/fs/rimraf:1:1,0x297c0e5cc5c8,~
code-creation,Eval,11,103488,0x297c0e5ccf5e,428, node:internal/fs/rimraf:1:1,0x297c0e5cc8b8,~
LoadIC,0x297c4d0589ab,103537,435,16,X,X,0x297cc1441401,length,,
LoadIC,0x297c4d058ebe,103553,593,46,X,X,0x297c029ca941,utf8Write,,
StoreIC,0x297c0e5cd0f2,103578,297,20,X,X,0x000000000000,rimraf,,
StoreIC,0x297c0e5cd0f8,103593,297,28,X,X,0x000000000000,rimrafPromises,,
StoreIC,0x297c0e5cd0fe,103605,297,44,X,X,0x000000000000,rimrafSync,,
code-creation,Eval,11,104129,0x297c0e5ced7e,5, node:internal/fs/watchers:1:1,0x297c0e5cea48,~
code-creation,Eval,11,104177,0x297c0e5cf996,761, node:internal/fs/watchers:1:1,0x297c0e5cece8,~
LoadIC,0x297c0e5cfb5e,104364,77,34,X,X,0x297c029c1551,prototype,,
LoadIC,0x297c0e5cfbd0,104382,216,32,X,X,0x297c029c1551,prototype,,
StoreIC,0x297c0e5cfc4c,104399,294,3,X,X,0x000000000000,get,,
StoreIC,0x297c0e5cfc54,104410,295,3,X,X,0x000000000000,set,,
StoreIC,0x297c0e5cfc65,104426,382,3,X,X,0x000000000000,FSWatcher,,
StoreIC,0x297c0e5cfc6b,104437,383,3,X,X,0x000000000000,StatWatcher,,
StoreIC,0x297c0e5cfc71,104448,384,3,X,X,0x000000000000,kFSWatchStart,,
StoreIC,0x297c0e5cfc77,104459,385,3,X,X,0x000000000000,kFSStatWatcherStart,,
StoreIC,0x297c0e5cfc7d,104470,386,3,X,X,0x000000000000,kFSStatWatcherAddOrCleanRef,,
StoreIC,0x297c0e5cfc83,104483,387,3,X,X,0x000000000000,watch,,
code-creation,LazyCompile,11,104562,0x297c0e5d30de,264,promisify node:internal/util:292:19,0x297ce2ae6708,~
StoreIC,0x297c0e5d31ba,104583,332,12,X,X,0x000000000000,value,,
StoreIC,0x297c0e5d31ba,104615,332,12,X,X,0x000000000000,value,,
LoadIC,0x297c4d05913c,104632,339,42,X,X,0x297c029c13a1,name,,
StoreIC,0x297c4d059157,104643,340,45,X,X,0x000000000000,value,,
code-creation,LazyCompile,11,104703,0x297c0e5d443e,74,EventEmitterMixin node:internal/event_target:689:27,0x297c739285a8,~
StoreIC,0x297c0e5c9e7f,105055,241,4,X,X,0x000000000000,symbol(hash 9dde9e8),,
StoreIC,0x297c0e5c9e95,105087,701,5,X,X,0x000000000000,access,,
StoreIC,0x297c0e5c9e9b,105099,702,5,X,X,0x000000000000,copyFile,,
StoreIC,0x297c0e5c9ea1,105110,703,5,X,X,0x000000000000,open,,
StoreIC,0x297c0e5d31ba,105123,332,12,X,X,0x000000000000,value,,
StoreIC,0x297c0e5c9ea9,105143,704,14,X,X,0x000000000000,opendir,,
StoreIC,0x297c0e5c9eaf,105155,705,5,X,X,0x000000000000,rename,,
StoreIC,0x297c0e5c9eb5,105165,706,5,X,X,0x000000000000,truncate,,
StoreIC,0x297c0e5c9ebb,105176,707,5,X,X,0x000000000000,rm,,
StoreIC,0x297c0e5c9ec1,105186,708,5,X,X,0x000000000000,rmdir,,
StoreIC,0x297c0e5c9ec7,105196,709,5,X,X,0x000000000000,mkdir,,
StoreIC,0x297c0e5c9ecd,105207,710,5,X,X,0x000000000000,readdir,,
StoreIC,0x297c0e5c9ed3,105218,711,5,X,X,0x000000000000,readlink,,
StoreIC,0x297c0e5c9ed9,105228,712,5,X,X,0x000000000000,symlink,,
StoreIC,0x297c0e5c9edf,105239,713,5,X,X,0x000000000000,lstat,,
StoreIC,0x297c0e5c9ee5,105249,714,5,X,X,0x000000000000,stat,,
StoreIC,0x297c0e5c9eeb,105259,715,5,X,X,0x000000000000,link,,
StoreIC,0x297c0e5c9ef1,105269,716,5,X,X,0x000000000000,unlink,,
StoreIC,0x297c0e5c9ef7,105280,717,5,X,X,0x000000000000,chmod,,
StoreIC,0x297c0e5c9efd,105290,718,5,X,X,0x000000000000,lchmod,,
StoreIC,0x297c0e5c9f03,105309,719,5,X,X,0x000000000000,lchown,,
StoreIC,0x297c0e5c9f09,105320,720,5,X,X,0x000000000000,chown,,
StoreIC,0x297c0e5c9f0f,105330,721,5,X,X,0x000000000000,utimes,,
StoreIC,0x297c0e5c9f15,105341,722,5,X,X,0x000000000000,lutimes,,
StoreIC,0x297c0e5c9f1b,105352,723,5,X,X,0x000000000000,realpath,,
StoreIC,0x297c0e5c9f21,105457,724,5,X,X,0x000000000000,mkdtemp,,
StoreIC,0x297c0e5c9f27,105497,725,5,X,X,0x000000000000,writeFile,,
StoreIC,0x297c0e5c9f2d,105651,726,5,X,X,0x000000000000,appendFile,,
StoreIC,0x297c0e5c9f33,105692,727,5,X,X,0x000000000000,readFile,,
StoreIC,0x297c0e5c9f39,105727,728,5,X,X,0x000000000000,watch,,
StoreIC,0x297c0e5c9f3f,105776,728,5,X,X,0x000000000000,exports,,
StoreIC,0x297c0e5c9f45,105797,731,3,X,X,0x000000000000,FileHandle,,
StoreIC,0x297c0e5c9f4b,105810,732,3,X,X,0x000000000000,kRef,,
StoreIC,0x297c0e5c9f51,105821,733,3,X,X,0x000000000000,kUnref,,
StoreIC,0x297c0e5c64f8,105862,44,26,X,X,0x000000000000,defaultGetSource,,
code-creation,Eval,11,105911,0x297c0e5d8116,5, node:internal/modules/esm/transform_source:1:1,0x297c0e5d7fb0,~
code-creation,Eval,11,105944,0x297c0e5d81fe,14, node:internal/modules/esm/transform_source:1:1,0x297c0e5d8080,~
StoreIC,0x297c0e5d8206,105975,7,32,X,X,0x000000000000,defaultTransformSource,,
code-creation,Eval,11,106225,0x297c0e5d8e26,5, node:internal/modules/esm/translators:1:1,0x297c0e5d8940,~
code-creation,Eval,11,106240,0x297c0e5d96de,859, node:internal/modules/esm/translators:1:1,0x297c0e5d8d90,~
code-creation,Eval,11,106371,0x297c0e5dae06,5, node:internal/modules/esm/create_dynamic_module:1:1,0x297c0e5dac10,~
code-creation,Eval,11,106387,0x297c0e5db03e,117, node:internal/modules/esm/create_dynamic_module:1:1,0x297c0e5dad70,~
StoreIC,0x297c1b97de35,106424,94,5,X,X,0x000000000000,get,,
StoreIC,0x297c1b97de35,106440,94,5,X,X,0x000000000000,get,,
StoreIC,0x297c0e5d99a9,106471,80,21,X,X,0x000000000000,translators,,
StoreIC,0x297c0e5d99af,106484,81,24,X,X,0x000000000000,enrichCJSError,,
StoreIC,0x297c4d079555,106514,255,16,X,X,0x000000000000,Loader,,
code-creation,Eval,11,106844,0x297c0e5dd336,5, node:internal/vm/module:1:1,0x297c0e5dcdd8,~
code-creation,Eval,11,106858,0x297c0e5de5a6,918, node:internal/vm/module:1:1,0x297c0e5dd2a0,~
code-creation,Eval,11,106870,0x297c0e5deb26,34,<instance_members_initializer> node:internal/vm/module:256:3,0x297c0e5dd920,~
StoreIC,0x297c0e5de8e5,107068,255,32,X,X,0x000000000000,symbol(hash 9dde9e8),,
StoreIC,0x297c0e5de916,107087,451,3,X,X,0x000000000000,Module,,
StoreIC,0x297c0e5de91c,107099,452,3,X,X,0x000000000000,SourceTextModule,,
StoreIC,0x297c0e5de922,107110,453,3,X,X,0x000000000000,SyntheticModule,,
StoreIC,0x297c0e5de928,107121,454,3,X,X,0x000000000000,importModuleDynamicallyWrap,,
StoreIC,0x297c0e5de930,107134,455,22,X,X,0x000000000000,getModuleFromWrap,,
StoreIC,0x297c4d078115,107150,15,36,X,X,0x000000000000,initializeImportMetaObject,,
StoreIC,0x297c4d078121,107163,25,41,X,X,0x000000000000,importModuleDynamicallyCallback,,
code-creation,LazyCompile,11,107200,0x297c0e5e121e,82,Loader node:internal/modules/esm/loader:42:14,0x297c4d078d80,~
StoreIC,0x297c0e5e1222,107219,45,22,X,X,0x000000000000,translators,,
code-creation,LazyCompile,11,107247,0x297c0e5e13d6,26,ModuleMap node:internal/modules/esm/module_map:15:14,0x297c4d07a278,~
StoreIC,0x297c0e5e1231,107266,48,20,X,X,0x000000000000,moduleMap,,
StoreIC,0x297c0e5e1240,107288,51,19,X,X,0x000000000000,cjsCache,,
StoreIC,0x297c0e5e1245,107304,60,32,X,X,0x000000000000,_getGlobalPreloadCode,,
StoreIC,0x297c0e5e124d,107347,66,19,X,X,0x000000000000,_resolve,,
StoreIC,0x297c0e5e1255,107385,70,21,X,X,0x000000000000,_getFormat,,
StoreIC,0x297c0e5e125d,107398,73,21,X,X,0x000000000000,_getSource,,
StoreIC,0x297c0e5e1265,107409,76,27,X,X,0x000000000000,_transformSource,,
StoreIC,0x297c0e5e126a,107423,78,20,X,X,0x000000000000,evalIndex,,
StoreIC,0x297c4d078136,107450,38,19,X,X,0x000000000000,ESMLoader,,
StoreIC,0x297c4d078142,107496,65,17,X,X,0x000000000000,loadESM,,
code-creation,LazyCompile,11,107599,0x297c0e5e16be,14,desc.value node:internal/per_context/primordials:294:32,0x297ce2ac9188,~
code-creation,LazyCompile,11,107696,0x297c0e5e17fe,14,SafeIterator node:internal/per_context/primordials:242:16,0x297ce2ac8cb8,~
StoreIC,0x297c0e5e1806,107729,243,22,X,X,0x000000000000,_iterator,,
code-creation,LazyCompile,11,107780,0x297c0e5e194e,15,next node:internal/per_context/primordials:245:9,0x297ce2ac8d28,~
LoadIC,0x297ccf8b813c,107876,174,20,0,1,0x297c029c3d89,done,,
LoadIC,0x297ccf8b8142,107890,174,20,0,1,0x297c029c3d89,value,,
LoadIC,0x297ccf8b814e,107905,174,20,0,1,0x297c029c1f29,symbol("Symbol.iterator" hash f9fe45a),,
LoadIC,0x297ccf8b815e,107931,174,20,0,1,0x297c029cc249,next,,
LoadIC,0x297ccf8b817e,107942,174,13,0,1,0x297c029c3d89,done,,
LoadIC,0x297ccf8b8184,107952,174,13,0,1,0x297c029c3d89,value,,
LoadIC,0x297ccf8b81d6,107963,174,17,0,1,0x297c029cc249,return,,
LoadIC,0x297ccf8b8207,107982,175,11,0,1,0x297c029d7d09,canBeRequiredByUsers,,
LoadIC,0x297c0e5e1952,108023,246,24,0,1,0x297c029ee1a9,_iterator,,
StoreIC,0x297ccf8b8267,108146,181,23,0,1,0x297c029c1551,builtinModules,,
StoreIC,0x297ccf8b827a,108177,183,15,0,1,0x297c029ee1f1,_cache,,
StoreIC,0x297ccf8b8291,108192,184,19,0,1,0x297c029ee239,_pathCache,,
StoreIC,0x297ccf8b82a8,108208,185,20,0,1,0x297c029ee281,_extensions,,
StoreIC,0x297ccf8b82be,108223,187,20,0,1,0x297c029ee2c9,globalPaths,,
LoadGlobalIC,0x297ccf8b82d8,108257,201,20,0,1,0x297c029c11a9,Proxy,,
StoreIC,0x297ccf8b82ed,108273,202,3,0,1,0x297c029ee3a1,set,,
StoreIC,0x297ccf8b82f9,108286,207,3,0,1,0x297c029ee3a1,defineProperty,,
StoreIC,0x297ccf8b832b,108303,214,3,0,1,0x297c029eba01,get,,
StoreIC,0x297ccf8b8337,108315,218,3,0,1,0x297c029eba01,set,,
StoreIC,0x297ccf8b8362,108330,225,3,0,1,0x297c029eba01,get,,
StoreIC,0x297ccf8b836e,108341,229,3,0,1,0x297c029eba01,set,,
StoreIC,0x297ccf8b838d,108355,235,28,0,1,0x297c029ee479,get,,
LoadIC,0x297ccf8b83a0,108367,236,29,0,1,0x297c029ee431,prototype,,
LoadIC,0x297ccf8b83c3,108382,237,35,0,1,0x297c029c2e59,prototype,,
StoreIC,0x297ccf8b8424,108398,253,7,0,1,0x297c029eba01,get,,
StoreIC,0x297ccf8b8453,108412,259,7,0,1,0x297c029eba01,set,,
LoadIC,0x297ccf89b578,108425,312,14,^,1,0x297c029d7d09,compileForInternalLoader,,
LoadIC,0x297ccf8b8473,108439,262,46,0,1,0x297c029c3cb1,debuglog,,
StoreIC,0x297c1b97de35,108463,94,5,X,X,0x000000000000,get,,
code-creation,LazyCompile,11,108516,0x297c0e5e2ade,138,deprecate node:internal/util:74:19,0x297ce2ae6000,~
StoreIC,0x297ccf8b84af,108538,265,15,0,1,0x297c029ee431,_debug,,
StoreIC,0x297ccf8b84f1,108595,484,18,0,1,0x297c029ee5e1,_findPath,,
LoadIC,0x297ccf8b8506,108610,570,23,0,1,0x297c029c2631,length,,
StoreIC,0x297ccf8b852e,108626,619,27,0,1,0x297c029ee629,_nodeModulePaths,,
StoreIC,0x297ccf8b853e,108642,657,28,0,1,0x297c029ee671,_resolveLookupPaths,,
StoreIC,0x297ccf8b855e,108657,706,3,0,1,0x297c029ee701,get,,
StoreIC,0x297ccf8b856a,108670,715,3,0,1,0x297c029ee701,getOwnPropertyDescriptor,,
StoreIC,0x297ccf8b8588,108684,747,14,0,1,0x297c029ee6b9,_load,,
StoreIC,0x297ccf8b8598,108698,839,25,0,1,0x297c029ee749,_resolveFilename,,
LoadIC,0x297ccf8b85a4,108713,959,8,1,P,0x297c029ee791,prototype,,
StoreIC,0x297ccf8b85b2,108726,959,23,0,1,0x297c029ee4c1,load,,
StoreIC,0x297ccf8b85cc,108740,987,26,0,1,0x297c029ee4c1,require,,
StoreIC,0x297ccf8b85ec,108753,1045,27,0,1,0x297c029ee4c1,_compile,,
LoadIC,0x297ccf8b85f8,108766,1100,8,0,1,0x297c029ee791,_extensions,,
StoreIC,0x297ccf8b8606,108779,1100,27,0,1,0x297c029c2af9,.js,,
StoreIC,0x297ccf8b8620,108791,1125,29,0,1,0x297c029c2af9,.json,,
StoreIC,0x297ccf8b863a,108805,1143,29,0,1,0x297c029c2af9,.node,,
LoadIC,0x297c0e5e2b4f,108821,103,10,X,X,0x297c029ee869,prototype,,
StoreIC,0x297c0e5e2b61,108836,107,26,X,X,0x000000000000,prototype,,
StoreIC,0x297ccf8b8666,108851,1170,30,0,1,0x297c029ee791,createRequireFromPath,,
StoreIC,0x297ccf8b8682,108865,1199,22,0,1,0x297c029ee8f9,createRequire,,
StoreIC,0x297ccf8b8692,108881,1201,19,0,1,0x297c029ee941,_initPaths,,
StoreIC,0x297ccf8b86a2,108896,1231,24,0,1,0x297c029ee989,_preloadModules,,
StoreIC,0x297ccf8b86b2,108910,1254,30,0,1,0x297c029ee9d1,syncBuiltinESMExports,,
StoreIC,0x297ccf8b86c0,108924,1263,15,0,1,0x297c029eea19,Module,,
code-creation,LazyCompile,11,108984,0x297c0e5e3306,366,Module._initPaths node:internal/modules/cjs/loader:1201:29,0x297ccf8b70c8,~
LoadIC,0x297ccf8a54fa,109017,1022,16,X,X,0x297cc1441401,length,,
LoadIC,0x297ccf8a54fa,109029,1022,16,X,X,0x297cc1441401,length,,
LoadIC,0x297ccf8a54fa,109039,1022,16,X,X,0x297cc1441401,length,,
LoadIC,0x297ccf8a949b,109058,108,17,P,P,0x297cc1441401,length,,
LoadIC,0x297ccf8a9433,109097,90,21,P,P,0x297cc1442a49,length,,
LoadIC,0x297ccf8a54fa,109113,1022,16,X,X,0x297cc1441401,length,,
LoadIC,0x297ccf8a54fa,109125,1022,16,X,X,0x297cc1441401,length,,
LoadIC,0x297ccf8a54fa,109136,1022,16,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a54ba,109172,1016,23,0,1,0x297c029c1f29,length,,
KeyedLoadIC,0x297ccf8a54d6,109203,1017,33,0,1,0x297c029c1f29,1,,
LoadIC,0x297ccf8a54fa,109227,1022,16,0,1,0x297cc1441401,length,,
LoadIC,0x297ccf8a54fa,109239,1022,16,1,P,0x297cc1441841,length,,
StoreIC,0x297c0e5e346e,109308,1228,22,X,X,0x000000000000,globalPaths,,
code-creation,Eval,11,109395,0x297c0e5e3ae6,5, node:internal/modules/run_main:1:1,0x297c0e5e38b0,~
code-creation,Eval,11,109409,0x297c0e5e3df6,168, node:internal/modules/run_main:1:1,0x297c0e5e3a50,~
StoreIC,0x297c0e5e3e8c,109454,81,3,X,X,0x000000000000,executeUserEntryPoint,,
StoreIC,0x297c0e5e3e92,109467,82,3,X,X,0x000000000000,handleMainPromise,,
StoreIC,0x297ccf8b3c0c,109480,417,28,X,X,0x000000000000,runMain,,
code-creation,LazyCompile,11,109514,0x297c0e5e4626,99,initializeESMLoader node:internal/bootstrap/pre_execution:421:29,0x297ccf89d668,~
KeyedLoadIC,0x297ccf89f666,109533,138,25,0,1,0x297c029c2af9,module_wrap,,
StoreIC,0x297c0e5e463f,109544,423,46,X,X,0x000000000000,callbackMap,,
code-creation,LazyCompile,11,109573,0x297c0e5e47de,5,get hasLoadedAnyUserCJSModule node:internal/modules/cjs/loader:70:32,0x297ccf8b65b8,~
code-creation,LazyCompile,11,109606,0x297c0e5e489e,23,assert node:internal/assert:11:16,0x297cdfe97318,~
code-creation,LazyCompile,11,109639,0x297c0e5e4ab6,62,loadPreloadModules node:internal/bootstrap/pre_execution:446:28,0x297ccf89d708,~
LoadIC,0x297ccf8a9bb4,109663,9,18,0,1,0x297c029e2419,get,,
LoadIC,0x297ccf8a9bc3,109674,9,29,0,1,0x297c029e2539,value,,
code-creation,LazyCompile,11,109700,0x297c0e5e4cde,59,initializeFrozenIntrinsics node:internal/bootstrap/pre_execution:438:36,0x297ccf89d6b8,~
code-creation,LazyCompile,11,109742,0x297c0e5e4e2e,93,executeUserEntryPoint node:internal/modules/run_main:69:31,0x297c0e5e3c80,~
code-creation,LazyCompile,11,109780,0x297c0e5e4fce,81,resolveMainPath node:internal/modules/run_main:12:25,0x297c0e5e3b18,~
LoadIC,0x297ccf8a54fa,109800,1022,16,P,P,0x297cc1442929,length,,
code-creation,LazyCompile,11,109894,0x297c0e5e51de,493,Module._findPath node:internal/modules/cjs/loader:484:28,0x297ccf8b68d8,~
code-creation,LazyCompile,11,109926,0x297c0e5e55de,51,isAbsolute node:path:1069:13,0x297c7391b0f0,~
LoadIC,0x297c0e5e55ed,109940,1071,17,X,X,0x297cc1442929,length,,
LoadIC,0x297c0e5e5241,110146,498,31,X,X,0x297cc1442929,length,,
LoadIC,0x297c0e5e5253,110161,499,48,X,X,0x297cc1442929,length,,
code-creation,LazyCompile,11,111347,0x297c0e5e5816,88,stat node:internal/modules/cjs/loader:144:14,0x297ccf8b5e78,~
code-creation,LazyCompile,11,112116,0x297c0e5e596e,3,toNamespacedPath node:path:1166:19,0x297c7391b1e0,~
code-creation,LazyCompile,11,112443,0x297c0e5e5a4e,49,tryExtensions node:internal/modules/cjs/loader:390:23,0x297ccf8b6198,~
code-creation,LazyCompile,11,112481,0x297c0e5e5b96,55,tryFile node:internal/modules/cjs/loader:374:17,0x297ccf8b60f8,~
code-creation,LazyCompile,11,112544,0x297c0e5e5d4e,123,shouldUseESMLoader node:internal/modules/run_main:27:28,0x297c0e5e3b68,~
code-creation,LazyCompile,11,112813,0x297c0e5e6096,670,Module._load node:internal/modules/cjs/loader:747:24,0x297ccf8b6bb8,~
code-creation,LazyCompile,11,112923,0x297c0e5e682e,818,Module._resolveFilename node:internal/modules/cjs/loader:839:35,0x297ccf8b6c40,~
code-creation,LazyCompile,11,112954,0x297c0e5e6e06,32,canBeRequiredByUsers node:internal/bootstrap/loaders:213:30,0x297ce2ace378,~
code-creation,LazyCompile,11,113024,0x297c0e5e70d6,365,Module._resolveLookupPaths node:internal/modules/cjs/loader:657:38,0x297ccf8b6a88,~
code-creation,LazyCompile,11,113056,0x297c0e5e73d6,37,logger node:internal/util/debuglog:92:18,0x297c7392c8c8,~
StoreIC,0x297c0e5e1806,113077,243,22,X,X,0x000000000000,_iterator,,
code-creation,LazyCompile,11,113136,0x297c0e5e752e,3, node:internal/per_context/primordials:248:21,0x297ce2ac8d78,~
LoadIC,0x297c0e5e1952,113155,246,24,1,P,0x297c029eec59,_iterator,,
code-creation,LazyCompile,11,113184,0x297c0e5e7616,96,debug node:internal/util/debuglog:77:15,0x297c7392c828,~
code-creation,LazyCompile,11,113642,0x297c0e5e7796,46,init node:internal/util/debuglog:73:16,0x297c7392c7d8,~
code-creation,LazyCompile,11,113937,0x297c0e5e79a6,125,debuglogImpl node:internal/util/debuglog:50:22,0x297c7392c608,~
code-creation,LazyCompile,11,114735,0x297c0e5e7b7e,10, node:internal/modules/cjs/loader:262:66,0x297ccf8b6888,~
code-creation,LazyCompile,11,114798,0x297c0e5e7cd6,82,trySelfParentPath node:internal/modules/cjs/loader:417:27,0x297ccf8b6238,~
code-creation,LazyCompile,11,114856,0x297c0e5e7f26,264,trySelf node:internal/modules/cjs/loader:431:17,0x297ccf8b6288,~
LoadIC,0x297c0e5e55ed,114874,1071,17,X,X,0x297cc1442929,length,,
LoadIC,0x297c0e5e5241,114888,498,31,X,X,0x297cc1442929,length,,
LoadIC,0x297c0e5e5253,114898,499,48,X,X,0x297cc1442929,length,,
code-creation,RegExp,4,115666,0x75b316c3060,1523,(?:^|\\/)\\.?\\.$
StoreIC,0x297c0e5e6b53,116274,924,12,X,X,0x000000000000,code,,
StoreIC,0x297c0e5e6b59,116288,925,20,X,X,0x000000000000,requireStack,,
code-creation,LazyCompile,11,116715,0x297c0e5e83ce,350, node:internal/process/execution:138:10,0x297c32d6be78,~
code-creation,LazyCompile,11,116766,0x297c0e5e8d9e,20,clearDefaultTriggerAsyncId node:internal/async_hooks:417:36,0x297cdfebcf38,~
KeyedLoadIC,0x297ccf89f666,117034,138,25,1,N,0x297c029c2af9,report,,
code-creation,LazyCompile,11,117438,0x297c0e5ea12e,47,beforeInspector node:internal/errors:689:18,0x297ce2ae1638,~
LoadIC,0x297c0e5ea139,117454,691,20,X,X,0x297c029eedc1,stack,,
code-creation,LazyCompile,11,117524,0x297c0e5ea37e,325,prepareStackTrace node:internal/errors:81:27,0x297ce2adfd60,~
code-creation,LazyCompile,11,117841,0x297c0e5ea696,76,maybeOverridePrepareStackTrace node:internal/errors:121:40,0x297ce2ae0a28,~
LoadIC,0x297c0e5ea696,117860,126,25,X,X,0x297c029e0961,Error,,
code-creation,LazyCompile,11,118486,0x297c0e5eaa8e,283,afterInspector node:internal/errors:703:17,0x297ce2ae16a8,~
LoadIC,0x297c0e5eaa8e,118501,704,33,X,X,0x297c029eedc1,stack,,
code-creation,LazyCompile,11,118527,0x297c0e5ead26,33,lazyInternalUtilInspect node:internal/errors:152:33,0x297ce2ae0ac8,~
code-creation,Eval,11,118697,0x297c0e5eb45e,5, node:internal/tty:1:1,0x297c0e5eb1d8,~
code-creation,Eval,11,118708,0x297c0e5eb8de,388, node:internal/tty:1:1,0x297c0e5eb3c8,~
StoreIC,0x297c0e5eb97a,118771,52,12,X,X,0x000000000000,eterm,,
StoreIC,0x297c0e5eb980,118783,53,13,X,X,0x000000000000,cons25,,
StoreIC,0x297c0e5eb986,118792,54,14,X,X,0x000000000000,console,,
StoreIC,0x297c0e5eb98c,118804,55,13,X,X,0x000000000000,cygwin,,
StoreIC,0x297c0e5eb992,118814,56,13,X,X,0x000000000000,dtterm,,
StoreIC,0x297c0e5eb998,118826,57,12,X,X,0x000000000000,gnome,,
StoreIC,0x297c0e5eb99e,118835,58,11,X,X,0x000000000000,hurd,,
StoreIC,0x297c0e5eb9a4,118846,59,14,X,X,0x000000000000,jfbterm,,
StoreIC,0x297c0e5eb9aa,118855,60,14,X,X,0x000000000000,konsole,,
StoreIC,0x297c0e5eb9b0,118867,61,12,X,X,0x000000000000,kterm,,
StoreIC,0x297c0e5eb9b6,118876,62,13,X,X,0x000000000000,mlterm,,
StoreIC,0x297c0e5eb9bc,118887,63,11,X,X,0x000000000000,mosh,,
StoreIC,0x297c0e5eb9c2,118896,64,12,X,X,0x000000000000,putty,,
StoreIC,0x297c0e5eb9c8,118907,65,9,X,X,0x000000000000,st,,
StoreIC,0x297c0e5eb9ce,118916,67,25,X,X,0x000000000000,rxvt-unicode-24bit,,
StoreIC,0x297c0e5eb9d4,118929,69,17,X,X,0x000000000000,terminator,,
StoreIC,0x297c0e5eba50,118954,235,3,X,X,0x000000000000,getColorDepth,,
StoreIC,0x297c0e5eba56,118965,236,3,X,X,0x000000000000,hasColors,,
code-creation,LazyCompile,11,118999,0x297c0e5ecbfe,109,hasColors node:internal/tty:218:19,0x297c0e5eb530,~
code-creation,LazyCompile,11,119090,0x297c0e5ed2be,682,getColorDepth node:internal/tty:109:23,0x297c0e5eb4e0,~
LoadIC,0x297c0e5ed2d0,119105,112,11,X,X,0x297c029c4839,FORCE_COLOR,,
LoadIC,0x297c0e5ed32d,119116,130,11,X,X,0x297c029c4839,NODE_DISABLE_COLORS,,
LoadIC,0x297c0e5ed333,119127,132,11,X,X,0x297c029c4839,NO_COLOR,,
LoadIC,0x297c0e5ed339,119136,136,11,X,X,0x297c029c4839,TERM,,
LoadIC,0x297c0e5ed3d9,119146,160,11,X,X,0x297c029c4839,TMUX,,
LoadIC,0x297c0e5ed3e4,119155,164,11,X,X,0x297c029c4839,CI,,
LoadIC,0x297c0e5ed45c,119169,177,15,X,X,0x297c029c4839,TERM_PROGRAM,,
LoadIC,0x297c0e5ed4b3,119180,192,11,X,X,0x297c029c4839,COLORTERM,,
